Sample.ID,Method,Region,Date.yymmdd,Port,Location,Vessel,Angler.no,Drift.no,Time.min,Lat,Long,Depth.ft,TL.cm,Color,Sex,FultonsK,HSI
HL1753,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,15,8,18,33.36351,-119.05712,228,71.4,BR,M,1.118149242,1.508599509
HL1754,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,15,8,18,33.36351,-119.05712,228,84,BR,F,1.356494979,3.036069652
HL1755,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,15,6,50,33.36351,-119.05712,192,68.7,BR,M,1.193149442,1.147672345
HL1756,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,15,8,18,33.36351,-119.05712,228,65.9,BR,M,1.160060213,1.063256215
HL1757,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,15,8,18,33.36351,-119.05712,228,73.6,BR,M,1.24157156,1.121212121
HL1758,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,15,6,50,33.36346,-119.05805,192,65,BR,M,1.247592171,1.529391162
HL1759,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,14,2,34,33.36091,-119.03294,186,61.1,BR,M,1.030249431,1.978731824
HL1760,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,4,31,33.31929,-119.47725,156,61.2,BR,M,1.151727298,1.265151515
HL1761,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,4,31,33.31929,-119.47725,156,69.2,BR,M,0.763457862,1.209533974
HL1762,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,3,43,30.32101,-116.47538,210,59.6,BR,M,1.251714998,1.849063581
HL1763,Hook and Line,Southern California,20170126,LOS,SAN NICHOLAS ISLAND,TORONADO,14,1,25,33.32113,-119.48225,198,63.8,BR,F,1.235338171,3.04541629
HL1764,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,2,36,33.32244,-119.47978,174,70.5,BR,F,1.040203395,2.960300694
HL1765,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,3,46,33.32101,-119.47538,210,59.6,BR,M,1.451616999,1.682285566
HL1766,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,15,6,50,33.36346,-119.05805,192,69.9,BR,M,1.118486377,1.243458753
HL1767,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,14,2,34,33.36052,-119.0416,156,68.9,BR,M,1.1594313,1.102233473
HL1768,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,4,31,33.31929,-119.47725,156,57.5,BR,M,1.103101833,1.32087168
HL1769,Hook and Line,Southern California,20170125,LOS,SAN NICHOLAS ISLAND,TORONADO,14,1,25,33.32078,-119.48297,192,62.5,BR,M,1.14683904,1.389335333
HL1770,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,3,46,33.31989,-119.47824,168,63.6,BR,M,1.068959735,1.069090909
HL1771,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,2,36,33.32108,-119.48101,174,56,BR,M,1.098817875,1.326631083
HL1772,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,3,46,33.31989,-119.47824,168,63,BR,M,1.10335257,0.993149444
HL1773,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,3,46,33.32125,-119.47471,210,58.3,BR,M,1.024297676,1.517465635
HL1774,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,3,44,31.32101,-117.47538,210,62.9,BR,M,1.1492489,1.318181818
HL1775,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,14,3,28,33.3579,-119.04553,192,64,BR,M,1.308437347,1.583094994
HL1776,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,3,46,33.31989,-119.47824,168,66.6,BR,M,1.172817435,0.848582809
HL1777,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,14,2,34,33.36052,-119.0416,156,59.3,BR,M,1.184494022,1.692307692
HL1778,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,2,36,33.32244,-119.47978,174,60.2,BR,M,1.026185383,1.398070395
HL1779,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,3,46,33.31989,-119.47824,168,63,BR,M,1.158582187,0.994131861
HL1780,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,3,46,33.31989,-119.47824,168,56.5,BR,M,1.108874715,1.27000635
HL1781,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,4,31,33.31929,-119.47725,156,59.9,BR,M,1.153908078,1.5
HL1782,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,4,31,33.31929,-119.47725,156,63.1,BR,M,1.05874635,1.72932981
HL1783,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,14,2,34,33.36052,-119.0416,156,64.1,BR,M,1.101092766,1.093103448
HL1784,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,15,4,44,33.36501,-119.05769,204,63.6,BR,M,1.23610228,1.179248991
HL1785,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,15,4,44,33.36501,-119.05769,204,68.8,BR,M,1.258979162,1.407317073
HL1786,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,14,3,28,33.35858,-119.0378,186,58.4,BR,M,1.073770153,1.776780287
HL1787,Hook and Line,Southern California,20170127,LOS,SAN NICHOLAS ISLAND,TORONADO,15,3,46,33.31989,-119.47824,168,61.6,BR,M,1.043873061,1.475409836
HL1788,Hook and Line,Southern California,20170124,LOS,OSBORNE BANK (SB Island),TORONADO,14,2,34,33.36052,-119.0416,156,61,BR,M,0.898489301,1.583799157
HL1789,Hook and Line,Puget Sound,20170427,CSO,Keystone,Fishfull Thinking II,3,NA,470,NA,NA,180,76,BL,F,0.971009805,1.182404692
HL1790,Hook and Line,Puget Sound,20170421,SJI,Point Lawrence,Fishfull Thinking II,2,NA,NA,47.64001,-122.42737,237,88,BR,F,1.143656673,1.386761102
HL1791,Hook and Line,Puget Sound,20170424,CSO,4milerock,Fishfull Thinking II,4,NA,NA,NA,NA,82,81,BL,F,1.144040449,1.129952795
HL1792,Hook and Line,Puget Sound,20170427,CSO,Possession,Fishfull Thinking II,4,NA,440,NA,NA,53,105,BR,F,1.120699708,1.405942884
HL1793,Hook and Line,Puget Sound,20170420,SJI,Pile Point,Fishfull Thinking II,2,NA,NA,47.95793,-122.6742,130,91,BR,F,1.034102958,1.317900086
HL1794,Hook and Line,Puget Sound,20170424,CSO,South Blake,Fishfull Thinking II,4,NA,NA,NA,NA,62,81,BR,F,0.997286623,1.14528518
HL1795,Hook and Line,Puget Sound,20170420,SJI,Cattle Passage,Fishfull Thinking II,2,NA,60,48.13532,-122.67279,200,59,BR,M,0.99805725,0.897648551
HL1796,Hook and Line,Puget Sound,20170420,SJI,Eagle Point,Fishfull Thinking II,3,NA,60,48.4697,-123.06705,90,60,BR,M,1.01787037,0.659510598
HL1797,Hook and Line,Puget Sound,20170428,CSO,Keystone,Fishfull Thinking II,3,NA,NA,48.136533,-122.676617,151,46,BR,F,0.819326868,1.028213166
HL1798,Hook and Line,Puget Sound,20170428,CSO,Keystone,Fishfull Thinking II,4,NA,NA,48.136533,-122.676617,110,73,BL,F,0.996306074,0.95206151
HL1799,Hook and Line,Puget Sound,20170420,SJI,S.Lopez,Fishfull Thinking II,3,NA,120,48.41392,-122.83656,150,71,BL,F,0.945290868,0.966511985
HL1800,Hook and Line,Puget Sound,20170420,SJI,Eagle Point,Fishfull Thinking II,4,NA,60,48.46324,-123.0543,185,43,BR,F,1.080248288,0.803378374
HL1801,Hook and Line,Puget Sound,20170428,CSO,Keystone,Fishfull Thinking II,3,NA,NA,48.137867,-122.678017,151,70,BR,M,0.950612245,0.560939704
HL1802,Hook and Line,Puget Sound,20170420,SJI,S.Lopez,Fishfull Thinking II,4,NA,60,48.42004,-122.85093,35,53,BR,F,0.873204054,0.907692308
HL1803,Hook and Line,Puget Sound,20170420,SJI,S.Lopez,Fishfull Thinking II,4,NA,60,48.42164,-122.85034,30,52,BR,F,0.852298589,0.767690254
HL1804,Hook and Line,Puget Sound,20170428,CSO,Possession Bar,Fishfull Thinking II,4,NA,NA,47.901517,-122.415917,45,53,BR,F,0.870315764,1.358339122
HL1805,Hook and Line,Puget Sound,20170421,SJI,Shoreline,Fishfull Thinking II,4,NA,90,48.56218,-122.7698,150,68,BR,F,0.954101364,1.24
HL1806,Hook and Line,Puget Sound,20170424,CSO,South Blake,Fishfull Thinking II,4,NA,NA,NA,NA,60,59,BR,M,1.022499866,0.785714286
HL1807,Hook and Line,Puget Sound,20170428,CSO,Keystone,Fishfull Thinking II,3,NA,NA,48.13795,-122.678017,150,70,BR,F,0.812594752,0.731917336
HL1808,Hook and Line,Puget Sound,20170427,CSO,Keystone,Fishfull Thinking II,3,NA,453,NA,NA,102,47,BR,M,0.770542173,1.1
HL1809,Hook and Line,Puget Sound,20170427,CSO,Possession,Fishfull Thinking II,3,NA,450,NA,NA,45,90,BR,F,1.000397805,0.928300128
HL1810,Hook and Line,Puget Sound,20170420,SJI,S.Lopez,Fishfull Thinking II,4,NA,60,48.41265,-122.81198,75,81,BR,M,1.161182521,1.116512721
HL1811,Hook and Line,Puget Sound,20170427,CSO,Keystone,Fishfull Thinking II,3,NA,470,NA,NA,170,76,BR,M,1.108898892,0.891573195
HL1812,Hook and Line,Puget Sound,20170420,SJI,Pile Point,Fishfull Thinking II,3,NA,NA,48.47337,-123.07454,110,95,BR,F,1.095343345,1.471590425
HL1813,Hook and Line,Puget Sound,20170420,SJI,Pile Point,Fishfull Thinking II,2,NA,NA,48.48044,-123.09141,131,94,BR,F,1.116744363,0.937954827
HL1814,Hook and Line,Puget Sound,20170424,CSO,South Blake,Fishfull Thinking II,4,NA,NA,NA,NA,55,84,BR,F,0.949158433,0.835451588
HL1815,Hook and Line,Puget Sound,20170417,SJI,Peapod/Lawson/Buckeye Shoal,Fishfull Thinking II,3,NA,NA,48.63932,-122.75439,100,65,BR,F,0.872280382,0.626174076
HL1816,Hook and Line,Puget Sound,20170417,SJI,Point Lawrence,Fishfull Thinking II,3,NA,80,48.67208,-122.74357,220,84,BR,F,1.084116186,1.444223108
HL1817,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,7,9,48.15168,-122.77215,45,71,BR,M,1.095244348,0.795918367
HL1818,Hook and Line,Puget Sound,20170417,SJI,Point Lawrence,Fishfull Thinking II,4,NA,80,48.67538,-122.73687,220,95,BR,F,1.106610293,1.20892093
HL1819,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,2,10,48.15051,-122.773,45,65.1,BL,F,0.942389378,0.588461538
HL1820,Hook and Line,Puget Sound,20170410,FUCA,Admiralty Inlet,Malia Kai,4,1,60,48.13676,-122.66831,125,74,BR,M,1.181223225,0.883717043
HL1821,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,8,11,48.15173,-122.77238,45,45,BR,M,0.928395062,0.815602837
HL1822,Hook and Line,Puget Sound,20170417,SJI,Point Lawrence,Fishfull Thinking II,4,NA,80,48.67208,-122.74357,220,67,BR,F,1.058640857,1.162060302
HL1823,Hook and Line,Puget Sound,20170417,SJI,Point Lawrence,Fishfull Thinking II,3,NA,80,48.67248,-122.74396,115,65,BR,F,1.083222576,1.048810004
HL1824,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,4,16,48.1524,-122.77216,45,45,BL,F,2.962962963,0.148148148
HL1825,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,4,16,48.14974,-122.77287,35,43,BR,M,0.628875445,0.7
HL1826,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,9,14,48.14939,-112.71348,45,46,BR,M,0.801347908,0.538461538
HL1827,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,8,11,48.15173,-122.77238,45,40.8,BR,M,89.81509751,0.006229508
HL1828,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,8,11,48.15173,-122.77238,45,45.2,BR,M,0.97113654,0.758251561
HL1829,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,6,5,48.1501,-122.7728,45,64,BR,M,1.071891785,0.597886046
HL1830,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,7,9,48.14941,-122.7731,45,44.3,BR,M,0.690144564,0.583333333
HL1831,Hook and Line,Puget Sound,20170324,SSO,Toliva Shoal,Fishfull Thinking II,3,1,60,47.20115,-121.389,50,86,BL,F,1.131378369,0.937995053
HL1832,Hook and Line,Puget Sound,20170406,HOOD,WAWA POINT,Joker,7,4,69,47.73808,-122.85149,95,57,BR,M,0.982056557,0.599329191
HL1833,Hook and Line,Puget Sound,20170331,CSO,South Blake,Fishfull Thinking II,4,6,NA,NA,NA,60,81,BL,F,0.977681436,1.08741676
HL1834,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,10,14,48.1529,-122.76847,47,72.1,BR,F,1.089338741,0.996840481
HL1835,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,15,16,48.15413,-122.75932,74,81.9,BR,M,1.195642311,1.163162462
HL1836,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,12,36,48.15027,-122.77268,42,77.1,BR,F,1.072997963,0.736116477
HL1837,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,15,16,48.14987,-122.77656,74,69.5,BR,M,1.031002536,0.846551674
HL1838,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,10,14,48.1529,-122.76847,47,43,BR,M,0.955890676,0.671052632
HL1839,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,11,14,48.1501,-122.77287,50,45.2,BR,M,0.78953574,0.699492525
HL1840,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,10,14,48.14957,-122.71314,47,54.5,BR,M,0.936195251,0.514681623
HL1841,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,9,14,48.15286,-122.77115,45,52.2,BR,M,1.031731288,0.667802385
HL1842,Hook and Line,Puget Sound,20170411,CSO,Keystone,Fishfull Thinking II,2,NA,NA,NA,NA,150,73,BR,F,1.155656437,0.498253887
HL1843,Hook and Line,Puget Sound,20170406,HOOD,WAWA POINT,Joker,9,2,14,47.7246,-122.87496,68,73,BR,M,1.120799348,1.018325268
HL1844,Hook and Line,Puget Sound,20170410,FUCA,Admiralty Inlet,Malia Kai,4,1,60,48.13811,-122.67013,125,68,BR,M,0.940266894,0.943683409
HL1846,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,10,14,48.14957,-122.71314,47,44,BR,M,0.901577761,0.625
HL1847,Hook and Line,Puget Sound,20170411,CSO,Klas Rock,Fishfull Thinking II,3,NA,NA,NA,NA,84,56,BR,M,1.081905977,0.663157895
HL1848,Hook and Line,Puget Sound,20170406,HOOD,WAWA POINT,Joker,9,2,14,47.7246,-122.87496,68,64.2,BR,M,1.093801363,0.849946446
HL1849,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,9,14,48.14939,-122.71348,45,44.5,BR,M,0.919189354,0.50617284
HL1850,Hook and Line,Puget Sound,20170417,SJI,Point Lawrence,Fishfull Thinking II,4,NA,80,48.66957,-122.74507,185,68,BL,F,1.013891716,1.170012547
HL1851,Hook and Line,Puget Sound,20170406,HOOD,WAWA POINT,Joker,9,2,14,47.7246,-122.8749,68,85.2,BR,M,1.034665844,1.014205123
HL1852,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,13,11,48.15102,-122.77119,48,71.1,BR,M,0.985433888,0.849826364
HL1853,Hook and Line,Puget Sound,20170331,CSO,4MileRock,Fishfull Thinking II,4,9,NA,NA,NA,93,86,BL,F,0.910297207,1.191709845
HL1854,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,7,9,48.14941,-122.7731,45,48.4,BL,F,0.925649046,0.590757504
HL1855,Hook and Line,Puget Sound,20170410,FUCA,Point Wilson,Malia Kai,4,2,20,48.15044,-122.77373,35,62,BR,F,0.92309758,0.704545455
HL1856,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,2,10,48.14952,-122.77357,45,42.8,BR,M,0.827777066,0.785824345
HL1857,Hook and Line,Puget Sound,20170411,CSO,Keystone,Fishfull Thinking II,2,NA,NA,NA,NA,117,74,BR,M,0.91196474,1.16087133
HL1858,Hook and Line,Puget Sound,20170411,CSO,Keystone,Fishfull Thinking II,3,NA,NA,NA,NA,140,94,BR,F,1.143147472,0.728819986
HL1859,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,4,16,48.1524,-122.77216,35,39.5,BL,M,1.054521042,0.492383444
HL1860,Hook and Line,Puget Sound,20170410,FUCA,Admiralty Inlet,Malia Kai,4,1,60,48.13772,-122.66933,124,48,BR,F,0.913266782,0.683168317
HL1861,Hook and Line,Puget Sound,20170410,FUCA,Point Wilson,Malia Kai,4,2,20,48.15145,-122.77407,35,47,BL,F,0.895755276,0.47311828
HL1862,Hook and Line,Puget Sound,20170409,FUCA,NORTH BEACH,MALIA KAI,4,6,5,48.1514,-122.77223,45,45.4,BR,M,0.844227574,0.594936709
HL1863,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,4,10,55.64666,-133.66887,50,70.8,BL,F,0.938305929,0.825825826
HL1864,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,7,23,55.6421,-133.6741,80,83.2,BR,M,1.065892743,0.965986838
HL1865,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,6,11,55.64136,-133.67526,105,62.2,BR,M,0.976347223,0.642689934
HL1866,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,6,11,55.64136,-133.67526,105,72.4,BR,M,1.014720753,0.786829053
HL1867,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,8,20,55.6422,-133.67502,80,56.2,BL,F,0.960370949,0.979644512
HL1868,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,6,11,55.64136,-133.67526,95,82,BR,M,1.088982313,1.027596889
HL1869,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,10,6,55.64827,-133.68594,120,68.6,BR,M,1.066075704,1.04893073
HL1870,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,4,10,55.64587,-133.66882,40,78.5,BR,M,1.30012897,1.10347898
HL1871,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,7,23,55.6421,-133.6741,40,70,BR,M,1.183673469,1.064039409
HL1872,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,11,17,55.64606,-133.68207,75,70.5,BR,M,1.047366583,0.795640327
HL1873,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,15,35,55.70093,-133.79814,120,71.8,BR,F,1.170402297,1.343428281
HL1874,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,23,15,55.70671,-133.78084,110,67.8,BR,M,0.96256967,0.766666667
HL1876,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,15,35,55.70093,-133.79814,120,99.5,BR,F,1.289242099,2.033858268
HL1877,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,11,17,55.64478,-133.68254,90,73.6,BR,M,1.04091353,0.795180723
HL1878,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,17,10,55.70275,-133.79921,120,95.2,BR,F,0.99787737,1.272982798
HL1879,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,23,15,55.70671,-133.78084,110,57,BR,M,0.966559211,0.715083799
HL1880,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,12,12,55.64436,-133.6825,90,73.6,BR,M,1.225293177,1.680620663
HL1881,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,16,20,55.70191,-133.79895,120,84.5,BR,M,1.170529018,0.872224739
HL1882,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,13,19,55.6954,-133.76711,137,63.5,BR,M,1.021801099,0.775904904
HL1883,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,11,17,55.64448,-133.68265,90,75,BR,F,1.122204444,0.939948884
HL1884,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,19,5,55.68906,-133.83739,255,107.8,BR,F,1.201379501,2.233222591
HL1885,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,19,5,55.68906,-133.83739,250,63.9,BR,M,0.904501785,1.194915254
HL1886,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,5,11,17,55.64448,-133.68265,90,77.5,BR,M,1.079348797,0.770271884
HL1887,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,15,35,55.70093,-133.79814,114,51.9,BR,M,0.844072855,0.923728814
HL1888,Hook and Line,Alaska,20170514,CRG,BETA ROCK,Perseverence,6,16,20,55.70191,-133.79895,120,80.1,BR,M,1.165545613,0.893155259
HL1889,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,2,19,55.25459,-133.48819,160,76.6,BR,F,0.938113738,1.30443032
HL1890,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,7,30,55.02483,-133.48627,103,73.8,BR,M,0.967539842,1.079969144
HL1891,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,7,30,55.02483,-133.48627,127,68.2,BR,M,1.088632222,0.917962529
HL1892,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,6,20,55.49094,-133.048666,250,67.5,BR,F,1.047645176,0.803848541
HL1893,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,7,30,55.02483,-133.48627,121,64.6,BR,M,0.933913011,0.794375819
HL1894,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,9,32,55.0244,-133.50073,128,70,BR,M,1.096209913,1.039893617
HL1895,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,8,5,55.02478,-133.4888,139,60.5,BR,M,0.985526324,1.003482405
HL1896,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,7,30,55.02469,-133.48711,149,62,BR,M,1.053757846,0.895914629
HL1897,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,8,5,55.02478,-133.4888,151,47.5,BR,M,0.811780143,0.689655172
HL1898,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,7,30,55.02483,-133.48627,121,60,BL,M,0.958611111,0.927267459
HL1899,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,11,13,55.0232,-133.49915,78,88.1,BR,F,1.180173366,1.568773234
HL1900,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,12,18,55.01987,-133.50754,110,67.1,BL,M,0.906949284,0.693430657
HL1901,Hook and Line,Alaska,20170515,CRG,WOLF ROCKS,Perseverence,4,17,7,55.00879,-133.49358,192,77.5,BR,M,1.076296063,0.78044068
